date,day_of_week,month,is_weekday,file_count_AM_actual,file_count_PM_actual,total_records_AM_actual,total_records_PM_actual,file_count_AM_predicted,file_count_PM_predicted,total_records_AM_predicted,total_records_PM_predicted
2020-08-29,5,8,0,1.0,1.0,284325.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2020-08-31,0,8,1,3.0,1.0,7272587.0,1087037.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2020-09-01,1,9,1,1.0,6.0,188896.0,13305468.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2020-09-02,2,9,1,1.0,1.0,2295960.0,321067.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2020-09-03,3,9,1,1.0,1.0,846812.0,162211.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2020-09-04,4,9,1,1.0,5.0,1753941.0,9069257.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2020-09-05,5,9,0,1.0,1.0,1774216.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2020-09-07,0,9,1,2.0,1.0,4824683.0,1111172.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2020-09-08,1,9,1,1.0,6.0,1486359.0,14211104.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2020-09-09,2,9,1,6.0,1.0,11099154.0,976647.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2020-09-10,3,9,1,1.0,1.0,193447.0,128757.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2020-09-11,4,9,1,1.0,1.0,499778.0,277088.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2020-09-12,5,9,0,1.0,1.0,249924.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2020-09-14,0,9,1,3.0,1.0,6544758.0,2262348.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2020-09-15,1,9,1,1.0,7.0,403349.0,15171541.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2020-09-16,2,9,1,1.0,1.0,1825588.0,242011.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2020-09-17,3,9,1,1.0,1.0,36952.0,216599.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2020-09-18,4,9,1,1.0,1.0,460144.0,1815415.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2020-09-19,5,9,0,1.0,1.0,313460.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2020-09-21,0,9,1,10.0,1.0,20545181.0,1835167.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2020-09-22,1,9,1,1.0,6.0,2229371.0,14883268.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2020-09-23,2,9,1,4.0,1.0,7489806.0,783140.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2020-09-24,3,9,1,1.0,1.0,422879.0,186315.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2020-09-25,4,9,1,1.0,1.0,123630.0,227262.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2020-09-26,5,9,0,1.0,1.0,274514.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2020-09-28,0,9,1,4.0,2.0,7677178.0,4672769.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2020-09-29,1,9,1,1.0,7.0,19608.0,15852523.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2020-09-30,2,9,1,1.0,1.0,1864616.0,430613.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2020-10-01,3,10,1,1.0,1.0,73381.0,190863.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2020-10-02,4,10,1,1.0,1.0,328097.0,75502.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2020-10-03,5,10,0,1.0,1.0,2170168.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2020-10-05,0,10,1,8.0,1.0,16323993.0,2946065.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2020-10-06,1,10,1,1.0,6.0,442996.0,14715375.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2020-10-07,2,10,1,5.0,1.0,10769048.0,593879.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2020-10-08,3,10,1,1.0,1.0,51433.0,129955.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2020-10-09,4,10,1,1.0,1.0,189930.0,182710.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2020-10-10,5,10,0,1.0,1.0,69612.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2020-10-12,0,10,1,2.0,2.0,3955487.0,3727192.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2020-10-13,1,10,1,1.0,6.0,1456770.0,14803381.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2020-10-14,2,10,1,1.0,1.0,1656620.0,243770.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2020-10-15,3,10,1,1.0,1.0,101396.0,709131.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2020-10-16,4,10,1,1.0,1.0,293017.0,159690.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2020-10-17,5,10,0,1.0,1.0,150848.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2020-10-19,0,10,1,2.0,1.0,4460804.0,1102994.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2020-10-20,1,10,1,2.0,7.0,5470760.0,17492924.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2020-10-21,2,10,1,6.0,1.0,13408826.0,436878.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2020-10-22,3,10,1,5.0,1.0,6079362.0,276780.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2020-10-23,4,10,1,1.0,1.0,385421.0,50824.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2020-10-24,5,10,0,1.0,1.0,21173.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2020-10-26,0,10,1,2.0,3.0,4534889.0,3896226.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2020-10-27,1,10,1,2.0,6.0,5807033.0,14769724.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2020-10-28,2,10,1,1.0,1.0,1775910.0,240325.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2020-10-29,3,10,1,1.0,1.0,42925.0,102882.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2020-10-30,4,10,1,1.0,1.0,282281.0,20581.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2020-10-31,5,10,0,1.0,1.0,43229.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2020-11-02,0,11,1,2.0,2.0,4245308.0,3105581.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2020-11-03,1,11,1,1.0,6.0,1439779.0,14650684.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2020-11-04,2,11,1,4.0,7.0,9000397.0,13535377.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2020-11-05,3,11,1,1.0,1.0,218154.0,2187946.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2020-11-06,4,11,1,1.0,1.0,363683.0,354068.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2020-11-07,5,11,0,1.0,1.0,194835.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2020-11-09,0,11,1,1.0,1.0,27014.0,265911.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2020-11-10,1,11,1,3.0,6.0,6738053.0,14971078.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2020-11-11,2,11,1,2.0,1.0,3926313.0,36705.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2020-11-12,3,11,1,1.0,1.0,19949.0,1508730.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2020-11-13,4,11,1,1.0,1.0,691921.0,32424.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2020-11-14,5,11,0,1.0,1.0,57666.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2020-11-16,0,11,1,2.0,1.0,3740829.0,2418391.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2020-11-17,1,11,1,1.0,7.0,1206678.0,15020826.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2020-11-18,2,11,1,4.0,1.0,9570373.0,570344.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2020-11-19,3,11,1,1.0,1.0,1592972.0,1246186.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2020-11-20,4,11,1,1.0,1.0,1334175.0,2778131.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2020-11-21,5,11,0,5.0,1.0,11170297.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2020-11-23,0,11,1,2.0,1.0,3790311.0,2604582.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2020-11-24,1,11,1,1.0,7.0,1156773.0,15520901.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2020-11-25,2,11,1,1.0,1.0,1941328.0,218159.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2020-11-26,3,11,1,1.0,1.0,22508.0,1235432.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2020-11-27,4,11,1,1.0,1.0,259006.0,31562.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2020-11-28,5,11,0,1.0,1.0,64977.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2020-11-30,0,11,1,2.0,1.0,5692487.0,1086581.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2020-12-01,1,12,1,1.0,6.0,288137.0,12910595.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2020-12-02,2,12,1,4.0,1.0,7771381.0,836899.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2020-12-03,3,12,1,1.0,1.0,307311.0,90180.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2020-12-04,4,12,1,1.0,6.0,1852400.0,10127658.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2020-12-05,5,12,0,1.0,1.0,270414.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2020-12-07,0,12,1,3.0,1.0,7623923.0,2808034.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2020-12-08,1,12,1,1.0,7.0,1407674.0,17031032.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2020-12-09,2,12,1,1.0,1.0,1887922.0,145574.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2020-12-10,3,12,1,1.0,1.0,29086.0,402042.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2020-12-11,4,12,1,1.0,1.0,241385.0,171316.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2020-12-12,5,12,0,1.0,1.0,61412.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2020-12-14,0,12,1,2.0,1.0,5047731.0,2833154.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2020-12-15,1,12,1,1.0,7.0,1265871.0,15452061.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2020-12-16,2,12,1,4.0,1.0,7614365.0,919458.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2020-12-17,3,12,1,1.0,1.0,53910.0,322701.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2020-12-18,4,12,1,1.0,1.0,2279047.0,272203.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2020-12-19,5,12,0,1.0,1.0,388674.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2020-12-21,0,12,1,10.0,2.0,20959634.0,3424433.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2020-12-22,1,12,1,1.0,8.0,1963010.0,17416593.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2020-12-23,2,12,1,1.0,1.0,2286069.0,100042.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2020-12-24,3,12,1,1.0,1.0,119674.0,201645.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2020-12-25,4,12,1,1.0,1.0,382398.0,156788.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2020-12-26,5,12,0,1.0,1.0,24311.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2020-12-28,0,12,1,4.0,1.0,6455255.0,75537.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2020-12-29,1,12,1,2.0,6.0,4132023.0,13189812.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2020-12-30,2,12,1,4.0,1.0,7064752.0,554231.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2020-12-31,3,12,1,1.0,1.0,93813.0,89178.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2021-01-01,4,1,1,1.0,1.0,198387.0,104375.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2021-01-02,5,1,0,1.0,1.0,19122.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2021-01-04,0,1,1,2.0,5.0,4102073.0,12082926.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2021-01-05,1,1,1,3.0,7.0,6255826.0,16176386.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2021-01-06,2,1,1,1.0,1.0,1832995.0,1635.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2021-01-07,3,1,1,1.0,1.0,1203801.0,96219.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2021-01-08,4,1,1,1.0,1.0,202356.0,18003.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2021-01-09,5,1,0,1.0,1.0,77602.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2021-01-11,0,1,1,2.0,1.0,3114645.0,113324.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2021-01-12,1,1,1,2.0,7.0,4887077.0,17716609.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2021-01-13,2,1,1,3.0,1.0,7194707.0,575002.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2021-01-14,3,1,1,1.0,1.0,103090.0,194276.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2021-01-15,4,1,1,1.0,1.0,240068.0,73291.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2021-01-16,5,1,0,1.0,1.0,131194.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2021-01-18,0,1,1,2.0,1.0,4118816.0,301958.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2021-01-19,1,1,1,3.0,7.0,5968132.0,16292229.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2021-01-20,2,1,1,1.0,1.0,2342069.0,2499088.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2021-01-21,3,1,1,5.0,1.0,11129073.0,43759.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2021-01-22,4,1,1,1.0,1.0,305068.0,254312.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2021-01-23,5,1,0,1.0,1.0,299.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2021-01-25,0,1,1,2.0,1.0,3525260.0,1643944.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2021-01-26,1,1,1,2.0,7.0,3551307.0,15523208.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2021-01-27,2,1,1,4.0,1.0,7464012.0,532081.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2021-01-28,3,1,1,1.0,1.0,222011.0,105127.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2021-01-29,4,1,1,1.0,1.0,485104.0,66689.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2021-01-30,5,1,0,1.0,1.0,1775581.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2021-02-01,0,2,1,2.0,1.0,4903697.0,1875715.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2021-02-02,1,2,1,1.0,7.0,1210194.0,14919257.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2021-02-03,2,2,1,1.0,1.0,2292942.0,1370135.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2021-02-04,3,2,1,1.0,6.0,588824.0,10562732.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2021-02-05,4,2,1,1.0,2.0,1553325.0,3209183.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2021-02-06,5,2,0,1.0,1.0,348091.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2021-02-08,0,2,1,2.0,1.0,3098570.0,2285257.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2021-02-09,1,2,1,2.0,7.0,3174445.0,13732817.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2021-02-10,2,2,1,4.0,1.0,7167933.0,472062.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2021-02-11,3,2,1,1.0,1.0,267411.0,103542.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2021-02-12,4,2,1,1.0,1.0,279877.0,2146253.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2021-02-13,5,2,0,1.0,1.0,19117.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2021-02-15,0,2,1,1.0,1.0,9721.0,740943.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2021-02-16,1,2,1,1.0,8.0,72463.0,15543548.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2021-02-17,2,2,1,4.0,1.0,9104918.0,3708.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2021-02-18,3,2,1,1.0,1.0,1877568.0,49756.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2021-02-19,4,2,1,1.0,1.0,1399683.0,1063823.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2021-02-20,5,2,0,1.0,1.0,920541.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2021-02-22,0,2,1,7.0,1.0,16279734.0,2741599.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2021-02-23,1,2,1,1.0,6.0,1118543.0,11030372.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2021-02-24,2,2,1,5.0,1.0,11556181.0,426769.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2021-02-25,3,2,1,1.0,1.0,353317.0,824624.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2021-02-26,4,2,1,1.0,1.0,800156.0,1562857.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2021-02-27,5,2,0,1.0,1.0,36655.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2021-03-01,0,3,1,3.0,1.0,6267126.0,1351954.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2021-03-02,1,3,1,1.0,5.0,365798.0,12146132.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2021-03-03,2,3,1,4.0,1.0,6914066.0,78229.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2021-03-04,3,3,1,1.0,4.0,146377.0,8713292.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2021-03-05,4,3,1,1.0,1.0,1218118.0,1426302.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2021-03-06,5,3,0,1.0,1.0,371476.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2021-03-08,0,3,1,2.0,1.0,4044449.0,1682135.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2021-03-09,1,3,1,2.0,7.0,3012757.0,15822382.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2021-03-10,2,3,1,4.0,1.0,7483809.0,466002.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2021-03-11,3,3,1,1.0,1.0,697409.0,1385267.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2021-03-12,4,3,1,1.0,1.0,218442.0,1345028.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2021-03-13,5,3,0,1.0,1.0,676509.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2021-03-15,0,3,1,2.0,1.0,3832723.0,1480864.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2021-03-16,1,3,1,2.0,7.0,3392692.0,15154312.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2021-03-17,2,3,1,1.0,1.0,2406139.0,220027.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2021-03-18,3,3,1,1.0,1.0,1902114.0,877844.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2021-03-19,4,3,1,1.0,1.0,1093738.0,1285481.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2021-03-20,5,3,0,1.0,1.0,363090.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2021-03-22,0,3,1,7.0,2.0,16073289.0,3395221.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2021-03-23,1,3,1,2.0,6.0,3006743.0,14346462.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2021-03-24,2,3,1,4.0,1.0,8099777.0,1059642.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2021-03-25,3,3,1,1.0,1.0,699.0,1538375.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2021-03-26,4,3,1,1.0,1.0,519161.0,1932558.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2021-03-27,5,3,0,1.0,1.0,20882.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2021-03-29,0,3,1,2.0,1.0,3760759.0,2698044.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2021-03-30,1,3,1,1.0,6.0,1162107.0,14077446.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2021-03-31,2,3,1,1.0,1.0,2006328.0,45421.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2021-04-01,3,4,1,1.0,1.0,60781.0,16449.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2021-04-02,4,4,1,1.0,1.0,1176495.0,287057.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2021-04-03,5,4,0,1.0,1.0,2111057.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2021-04-05,0,4,1,8.0,2.0,18316958.0,4994189.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2021-04-06,1,4,1,1.0,6.0,1749672.0,14016633.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2021-04-07,2,4,1,4.0,1.0,7611038.0,451326.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
